name,price,rating,reviews_count,screen_size,processor,ram,storage,gpu,url,image,source
"Lenovo (Upgraded Version) LOQ 15IRX9 15.6-Inch Display, Core i7-13650HX Processor/16GB RAM/512GB SSD/GeForce RTX 4050 Graphics/Windows 11 Home Luna / Luna English/Arabic Luna Grey (Upgraded Version)","56,999",5.0,4,"15.6""",,16GB,512GB SSD,RTX 4050,https://www.noon.com/egypt-en/upgraded-version-loq-15irx9-15-6-inch-display-core-i7-13650hx-processor-16gb-ram-512gb-ssd-geforce-rtx-4050-graphics-windows-11-home-luna-luna-english-arabic-luna-grey-upgraded-version/N70083530V/p/?o=d01cc9c6a245fadb,https://f.nooncdn.com/p/pnsku/N70083530V/45/_/1766380603/a2784246-8d70-4dc6-b468-59663331280c.jpg?width=800,Noon
"HP Victus 16-R1052NE Gaming Laptop Intel Core i7-14700HX 1TB SSD 16GB Ram Nvidia GeForce RTX 4070 8GB 16.1"" Inch FHD - Performance blue English/Arabic Performance blue","84,457",,,"16.1""",Intel Core i7-14700HX 1TB SSD 16GB Ram Nvidia GeForce RTX 4070 8GB 16,16GB,1TB SSD,RTX 4070,https://www.noon.com/egypt-en/victus-16-r1052ne-gaming-laptop-intel-core-i7-14700hx-1tb-ssd-16gb-ram-nvidia-geforce-rtx-4070-8gb-16-1-inch-fhd-performance-blue-english-arabic-performance-blue/N70137090V/p/?o=efd19da4b723bffc,https://f.nooncdn.com/p/pnsku/N70137090V/45/_/1735116477/edbb5558-7b12-4476-8490-e7f0012f5cc3.jpg?width=800,Noon
ASUS Vivobook 16 X1605VA-OACH007W X1605VA-OACH007W Laptop with 16 Inch Full HD / Intel Core™ i7-13620H / 16 Gigabyte / 512 Gigabyte SSD / Intel UHD Graphics / Cool Silver,"34,919",,,"16""",,,,Intel UHD,https://www.noon.com/egypt-en/vivobook-16-x1605va-oach007w-x1605va-oach007w-laptop-with-16-inch-full-hd-intel-core-i7-13620h-16-gigabyte-512-gigabyte-ssd-intel-uhd-graphics-cool-silver/N70306735V/p/?o=fcf6d2d90ef690cb,https://f.nooncdn.com/p/pnsku/N70306735V/45/_/1772971661/ccdc029e-5a4b-4dab-a866-8c0eef13eaaf.jpg?width=800,Noon
"Lenovo Legion 5 15IRX10 Gaming (2025) Laptop With 15.1-Inch Display, Core i9-14900HX Processor/32GB RAM/1TB SSD/8GB NVIDIA GeForce RTX 5070 Graphics Card/Windows 11 English/Arabic Eclipse Black","108,000",3.9,4,"15.1""",,32GB,1TB SSD,RTX 5070,https://www.noon.com/egypt-en/legion-5-15irx10-gaming-2025-laptop-with-15-1-inch-display-core-i9-14900hx-processor-32gb-ram-1tb-ssd-8gb-nvidia-geforce-rtx-5070-graphics-card-windows-11-english-arabic-eclipse-black/N70197922V/p/?o=afe1c0dc200d1dea,https://f.nooncdn.com/p/pnsku/N70197922V/45/_/1771329044/72d01ef0-736d-48d5-bc1b-66e805f7b321.jpg?width=800,Noon
"Lenovo LOQ 15IRX9 Gaming Laptop, 15.6"" FHD IPS 144Hz G-SYNC Display, Intel Core i7-13650HX, 16GB RAM, 1TB SSD, GeForce RTX 3050 6GB GPU, ENG White Backlit K/B, Windows 11, Luna Grey | 83DV00JYIN English Luna Grey","55,871",,,"15.6""",Intel Core i7-13650HX,16GB,1TB SSD,RTX 3050,https://www.noon.com/egypt-en/lenovo-loq-15irx9-gaming-laptop-15-6-fhd-ips-144hz-g-sync-display-intel-core-i7-13650hx-16gb-ram-1tb-ssd-geforce-rtx-3050-6gb-gpu-eng-white-backlit-k-b-windows-11-luna-grey-83dv00jyin-english-luna-grey/N70116424V/p/?o=f8a181cfc651e78d,https://f.nooncdn.com/p/pnsku/N70116424V/45/_/1727931517/b284b52b-6d35-40de-bff0-60d3762d680c.jpg?width=800,Noon
"MSI Cyborg 15 A13VE Gaming Laptop With 15.6 Inch Full HD (1920x1080) Display, Core i7-13620 Processor/16GB RAM DDR5/512GB SSD/6GB Nvidia GeForce RTX 4050 Graphics/DOS(Without Windows)/ Black","50,382",,,"15.6""",,16GB,512GB SSD,RTX 4050,https://www.noon.com/egypt-en/cyborg-15-a13ve-gaming-laptop-with-15-6-inch-full-hd-1920x1080-display-core-i7-13620-processor-16gb-ram-ddr5-512gb-ssd-6gb-nvidia-geforce-rtx-4050-graphics-dos-without-windows-black/N70296285V/p/?o=fb3486701e57127b,https://f.nooncdn.com/p/pzsku/Z2B3686BF87FDF6D7B8FFZ/45/_/1771581766/eb365034-3ad2-4e37-b78a-06babcb60c0a.jpg?width=800,Noon
ASUS G614PR-RV161W ROG Strix G16 Laptop with 16 inch FHD / AMD Ryzen 9 8940HX / 16 GB RAM / 1 Tera SSD / NVIDIA GeForce RTX 5070 Ti Laptop GPU / English / Win11 / with ROG Backpack English Eclipse Gray,"116,262",,,"16""",Ryzen 9 8940HX,16GB,,RTX 5070,https://www.noon.com/egypt-en/g614pr-rv161w-rog-strix-g16-laptop-with-16-inch-fhd-amd-ryzen-9-8940hx-16-gb-ram-1-tera-ssd-nvidia-geforce-rtx-5070-ti-laptop-gpu-english-win11-with-rog-backpack-english-eclipse-gray/N70247916V/p/?o=fe87bb2237830f1d,https://f.nooncdn.com/p/pnsku/N70247916V/45/_/1760451220/4cf08eaf-183c-4a20-a078-d83a09ef1e6c.jpg?width=800,Noon
"DELL Lenovo ThinkPad E14 Gen 6 | Core Ultra 7‑155H | 16GB DDR5 | 512GB SSD | 14"" WUXGA - English Carbon Black","27,615",,,"14""",,,512GB SSD,,https://www.noon.com/egypt-en/lenovo-thinkpad-e14-gen-6-core-ultra-7-155h-16gb-ddr5-512gb-ssd-14-wuxga-english-carbon-black/N70250935V/p/?o=f7d04e8dcbcfd3ff,https://f.nooncdn.com/p/pnsku/N70250935V/45/_/1761235729/0c43d328-0be9-4e00-9608-f47bdea14203.jpg?width=800,Noon
"Apple New 2024 MacBook Air 15-inch (2880x1864) Display, Apple M3 Chip 8-Core CPU 10-Core GPU Processor/8GB RAM/256GB SSD/Intel UHD Graphics Midnight","66,000",4.5,424,"15""",Apple M3,8GB,256GB SSD,Intel UHD,https://www.noon.com/egypt-en/new-2024-macbook-air-15-inch-2880x1864-display-apple-m3-chip-8-core-cpu-10-core-gpu-processor-8gb-ram-256gb-ssd-intel-uhd-graphics-midnight/N70052053V/p/?o=be3af397fc817bcd,https://f.nooncdn.com/p/pzsku/Z19C984AFDE8E394D9075Z/45/_/1779094965/a20dc221-6df4-4585-b059-3b1953d8b1d5.jpg?width=800,Noon
"ASUS TUF Gaming F16 FX607VJB-RL165W Gaming Laptop With 16-Inch FHD+ Dislay, Intel Core 5 210H Processor/16GB RAM/512GB SSD/6GB Nvidia GeForce RTX 3050 Graphics Card/Windows 11 Home Mecha Gray","42,248",,,"16""",,16GB,512GB SSD,RTX 3050,https://www.noon.com/egypt-en/tuf-gaming-f16-fx607vjb-rl165w-gaming-laptop-with-16-inch-fhd-dislay-intel-core-5-210h-processor-16gb-ram-512gb-ssd-6gb-nvidia-geforce-rtx-3050-graphics-card-windows-11-home-mecha-gray/N70358182V/p/?o=fd144ab6e9d05d3f,https://f.nooncdn.com/p/pnsku/N70358182V/45/_/1776866705/e1b951ce-4e4e-4072-872d-8291015bdc3b.jpg?width=800,Noon
Lenovo LAPTOP LENOVO Legion 5 15IAX10 CPU Ultra 7 255HX RAM 32 G 2x 16GB DDR5-5600 HDD 1TB SSD M.2 NVME VGA NVIDIA GeForce RTX 5070 8GB GDDR7 15.1 WQXGA (2560x1600) OLED 165Hz 2 YEARS WARRENTY 83F00080ED English/Arabic Eclipse Black,"102,664",,,,,,1TB SSD,RTX 5070,https://www.noon.com/egypt-en/laptop-lenovo-legion-5-15iax10-cpu-ultra-7-255hx-ram-32-g-2x-16gb-ddr5-5600-hdd-1tb-ssd-m-2-nvme-vga-nvidia-geforce-rtx-5070-8gb-gddr7-15-1-wqxga-2560x1600-oled-165hz-2-years-warrenty-83f00080ed-english-arabic-eclipse-black/N70278871V/p/?o=b387e55696f9a2ee,https://f.nooncdn.com/p/pnsku/N70278871V/45/_/1769340848/0effd589-41ef-4197-8150-ea4f435ea775.jpg?width=800,Noon
"Lenovo IdeaPad Slim 3 Laptop 15IRH10, Intel Core i5-13420H, 16GB DDR5 RAM, 512GB SSD, 15.6 Inch FHD Display, win11, Extended 2-Year Warranty, Luna Grey English/Arabic Luna Grey","33,418",,,"15.6""",Intel Core i5-13420H,,512GB SSD,,https://www.noon.com/egypt-en/lenovo-ideapad-slim-3-laptop-15irh10-intel-core-i5-13420h-16gb-ddr5-ram-512gb-ssd-15-6-inch-fhd-display-win11-extended-2-year-warranty-luna-grey-english-arabic-luna-grey/N70269990V/p/?o=fc814733b4d499ff,https://f.nooncdn.com/p/pnsku/N70269990V/45/_/1765976888/2a2d93e4-01dc-4cad-99e9-eec1451bfbab.jpg?width=800,Noon
ASUS Zenbook S16 UM5606WA | AI PC AI laptop -AMD Ryzen™ AI 9 HX 370-32GB LPDDR5X on board--1x M.2 2280 PCIe 4.0x4-AMD Radeon™ 890M Graphics-16 Inch 3K (2880 x 1800) OLED 16:10 aspect ratio-Windows 11 Home English/Arabic Scandinavian White,"97,299",,,"16""",,,,,https://www.noon.com/egypt-en/asus-zenbook-s16-um5606wa-ai-pc-ai-laptop-amd-ryzen-ai-9-hx-370-32gb-lpddr5x-on-board-1x-m-2-2280-pcie-4-0x4-amd-radeon-890m-graphics-16-inch-3k-2880-x-1800-oled-16-10-aspect-ratio-windows-11-home-english-arabic-scandinavian-white/N70128211V/p/?o=d4a4b991c37a2afe,https://f.nooncdn.com/p/pnsku/N70128211V/45/_/1731934872/a49e1911-3f34-412f-976f-f071f880b2da.jpg?width=800,Noon
"Asus ProArt P16 H7606WI-ME139W Ryzen™AI 9-HX370 , 64GBRAM , 2T SSD , RTX™ 4070 ,16.0″ OLED , WIN11- Nano Black English/Arabic Nano Black","144,044",5.0,1,,,64GB,,,https://www.noon.com/egypt-en/asus-proart-p16-h7606wi-me139w-ryzen-ai-9-hx370-64gbram-2t-ssd-rtx-4070-16-0-oled-win11-nano-black-english-arabic-nano-black/N70186883V/p/?o=a7e9a5eab6aaa4ed,https://f.nooncdn.com/p/pnsku/N70186883V/45/_/1750675818/524ba12c-8c65-4c51-8297-d0d621e9510d.jpg?width=800,Noon
"Lenovo (Upgraded Version) LOQ Gaming Laptop, Intel Core i7-13620H, 512GB SSD M.2 2242 PCIe Gen4-4, 16GB RAM, 15.6 Inch FHD 144Hz, NVIDIA GeForce RTX 4050 6GB GDDR6, FREEDOS / English/Arabic Gray","55,999",5.0,3,"15.6""",Intel Core i7-13620H,16GB,512GB SSD,RTX 4050,https://www.noon.com/egypt-en/upgraded-version-loq-gaming-laptop-intel-core-i7-13620h-512gb-ssd-m-2-2242-pcie-gen4-4-16gb-ram-15-6-inch-fhd-144hz-nvidia-geforce-rtx-4050-6gb-gddr6-freedos-english-arabic-gray/N70024857V/p/?o=f308fd6c78668a7a,https://f.nooncdn.com/p/pnsku/N70024857V/45/_/1764073979/4b444ca2-891a-41ef-8527-ff52eb9080ec.jpg?width=800,Noon
"ASUS ROG Strix Scar 18 Gaming Laptop With 18-inch 2.5K Display 240Hz, Intel Core Ultra 9 275HX/32GB DDR5 RAM/1TB PCIe 4.0 SSD/Windows 11/12GB Nvidia GeForce RTX 5070Ti With ROG Backpack and ROG Gladius III Mouse and ROG Fusion II 3 English/Arabic Black","168,922",,,"18""",,,,RTX 5070,https://www.noon.com/egypt-en/rog-strix-scar-18-gaming-laptop-with-18-inch-2-5k-display-240hz-intel-core-ultra-9-275hx-32gb-ddr5-ram-1tb-pcie-4-0-ssd-windows-11-12gb-nvidia-geforce-rtx-5070ti-with-rog-backpack-and-rog-gladius-iii-mouse-and-rog-fusion-ii-3-english-arabic-black/N70200705V/p/?o=c162cc5cb3f07e9a,https://f.nooncdn.com/p/pnsku/N70200705V/45/_/1763476030/e17855e8-2d0c-4bf2-84cc-acb56d94bc18.jpg?width=800,Noon
"Lenovo ThinkPad E14 Gen 6 Business Laptop | Core Ultra 7 155H | 16GB DDR5 RAM | 512GB SSD | 14"" WUXGA Display black","51,760",,,"14""",,,512GB SSD,,https://www.noon.com/egypt-en/lenovo-thinkpad-e14-gen-6-business-laptop-core-ultra-7-155h-16gb-ddr5-ram-512gb-ssd-14-wuxga-display-black/N70265595V/p/?o=aae172be375d800f,https://f.nooncdn.com/p/pnsku/N70265595V/45/_/1764841821/35d7e479-fbac-4d80-b8f9-9b4fbb6be5a3.jpg?width=800,Noon
Lenovo IdeaPad 5 Laptop With 15.6 Inch FHD/ Core I5-1235U /16 GB Ram/ 512 GB SSD/ 2 GB Geforce Mx550/ Windows 11/ English/Arabic Storm Grey With Casual Leather Laptop Backpack Black English/Arabic Storm Grey,"34,700",5.0,1,"15.6""",,16GB,512 GB SSD,,https://www.noon.com/egypt-en/ideapad-5-laptop-with-15-6-inch-fhd-core-i5-1235u-16-gb-ram-512-gb-ssd-2-gb-geforce-mx550-windows-11-english-arabic-storm-grey-with-casual-leather-laptop-backpack-black-english-arabic-storm-grey/N70118862V/p/?o=c34a4cde3b18533e,https://f.nooncdn.com/p/pnsku/N70118862V/45/_/1728881311/f13cf3a8-56ed-4adc-8ba1-f1dbd630e478.jpg?width=800,Noon
"DELL Latitude 5520 Laptop With 15.6 Inch HD Display, Core i5-1135G7 Processor/4GB DDR4 RAM/256GB SSD/Integrated Graphics Arabic Silver","28,803",,,"15.6""",,,256GB SSD,,https://www.noon.com/egypt-en/latitude-5520-laptop-with-15-6-inch-hd-display-core-i5-1135g7-processor-4gb-ddr4-ram-256gb-ssd-integrated-graphics-arabic-silver/N53329675A/p/?o=df96c0daa342de6f,https://f.nooncdn.com/p/v1654261175/N53329675A_1.jpg?width=800,Noon
"Lenovo IdeaPad 330 Laptop With 15.6-Inch Display, Intel Core i7 Processor/8GB RAM/2TB HDD/4GB AMD Radeon 530 Graphics Card Windows 10 Platinum Grey","38,109",,,"15.6""",Intel Core i7 Processor,8GB,2TB HDD,,https://www.noon.com/egypt-en/ideapad-330-laptop-with-15-6-inch-display-intel-core-i7-processor-8gb-ram-2tb-hdd-4gb-amd-radeon-530-graphics-card-windows-10-platinum-grey/N34935255A/p/?o=c3652fb73591f32c,https://f.nooncdn.com/p/v1649954392/N34935255A_1.jpg?width=800,Noon
"HP Laptop AI 15-fd2001ne (C53H7EA)Core™ Ultra 7 processor with Intel® Turbo Boost Technology, 16GB RAM, 1TB SSD, Windows 11 Home, Natural Silver","41,299",,,,,16GB,1TB SSD,,https://www.noon.com/egypt-en/laptop-ai-15-fd2001ne-c53h7ea-core-ultra-7-processor-with-intel-turbo-boost-technology-16gb-ram-1tb-ssd-windows-11-home-natural-silver/N70244321V/p/?o=f341a6d5c740160f,https://f.nooncdn.com/p/pnsku/N70244321V/45/_/1764503012/d3151365-75de-41b8-94fa-d1d4ce982c5f.jpg?width=800,Noon
"Lenovo LOQ 15IAX9E Gaming Laptop – Intel Core i5‑12450HX – Octa Core – 16GB DDR5 RAM – 512GB SSD – NVIDIA GeForce RTX 3050 6GB – 15.6"" FHD – Windows 11 – Model 83LK0070ED + Mouse Grey","42,767",,,"15.6""",Intel Core i5,,512GB SSD,RTX 3050,https://www.noon.com/egypt-en/lenovo-loq-15iax9e-gaming-laptop-intel-core-i5-12450hx-octa-core-16gb-ddr5-ram-512gb-ssd-nvidia-geforce-rtx-3050-6gb-15-6-fhd-windows-11-model-83lk0070ed-mouse-grey/N70266144V/p/?o=a30e7b40fe7eb5dd,,Noon
"HP ""Hp Victus 15-fa1097ne Gaming - 13th Intel i7-13700H 14-Cores, 6GB GDDR6 NVIDIA GeForce RTX 4050 Graphics, 16GB RAM, 512GB SSD, 15.6"""" FHD (1920x1080) 144Hz IPS, Backlit Keyboard, Dos - Mica Silver"" English/Arabic black","61,371",,,"15.6""",,16GB,512GB SSD,RTX 4050,https://www.noon.com/egypt-en/hp-victus-15-fa1097ne-gaming-13th-intel-i7-13700h-14-cores-6gb-gddr6-nvidia-geforce-rtx-4050-graphics-16gb-ram-512gb-ssd-15-6-fhd-1920x1080-144hz-ips-backlit-keyboard-dos-mica-silver-english-arabic-black/N70120730V/p/?o=c31939e495c6bb1d,https://f.nooncdn.com/p/pnsku/N70120730V/45/_/1729219670/0fc5fd25-a65f-4905-bdfa-d077553c7624.jpg?width=800,Noon
"HP Laptop HP ProBook 460 G11, Intel Core Ultra 7 155U, 16-inch, 8GB DDR5 RAM, 512GB SSD, FreeDOS English/Arabic Sliver","44,266",,,"16""",,,512GB SSD,,https://www.noon.com/egypt-en/laptop-hp-probook-460-g11-intel-core-ultra-7-155u-16-inch-8gb-ddr5-ram-512gb-ssd-freedos-english-arabic-sliver/N70284017V/p/?o=dfc69dc4eb4745ce,,Noon
MSI Cyborg 15 A13VE i7-13620H 16GB DDR5 512GB NVMe RTX 4050 IPS FHD 144Hz DOS English/Arabic Translucent Black Translucent Black,"50,382",,,,,,512GB NVMe,RTX 4050,https://www.noon.com/egypt-en/cyborg-15-a13ve-i7-13620h-16gb-ddr5-512gb-nvme-rtx-4050-ips-fhd-144hz-dos-english-arabic-translucent-black-translucent-black/N70109775V/p/?o=defd010827b8027a,https://f.nooncdn.com/p/pzsku/Z25B08DD4A9557CB0C3DAZ/45/1751954045/153149a8-d107-46f8-b0a9-2265e4fb2e6f.jpg?width=800,Noon
"DELL Latitude 5550 Laptop With 15.6 Inch Full HD Display,Core i5-1335U Processor/ 8GB RAM DDR5/ 512GB SSD/DOS(Without Windows)/Intel integrated Graphics/ English/Arabic Black","36,408",,,"15.6""",,8GB,512GB SSD,,https://www.noon.com/egypt-en/latitude-5550-laptop-with-15-6-inch-full-hd-display-core-i5-1335u-processor-8gb-ram-ddr5-512gb-ssd-dos-without-windows-intel-integrated-graphics-english-arabic-black/N70143775V/p/?o=afe50a7ce0e3e7ed,https://f.nooncdn.com/p/pnsku/N70143775V/45/_/1737037289/730a9441-b947-4e42-9f4e-18a9afa47a24.jpg?width=800,Noon
"DELL (Upgraded Version) Vostro 3530 Laptop With 15.6 Inch Full HD(1920X1080) Display,Core i5-1334U Processor/8GB RAM DDR5/512GB SSD/Intel UHD Graphics/DOS(Without Windows)/ / Carbon English/Arabic Carbon Black","27,615",,,"15.6""",,8GB,512GB SSD,Intel UHD,https://www.noon.com/egypt-en/upgraded-version-vostro-3530-laptop-with-15-6-inch-full-hd-1920x1080-display-core-i5-1334u-processor-8gb-ram-ddr5-512gb-ssd-intel-uhd-graphics-dos-without-windows-carbon-english-arabic-carbon-black/N70168627V/p/?o=c263537c6ed75dba,https://f.nooncdn.com/p/pnsku/N70168627V/45/_/1744625053/5d5963d9-f90d-4a16-9a78-397a81976abc.jpg?width=800,Noon
Lenovo (Upgraded Version) Lenovo LOQ 15IRX9 Gaming Laptop with LA1 Ai Chip | NVIDIA GeForce RTX 3050 6GB | Intel 13th Gen i7-13650HX | 15.6 Inch FHD IPS 144Hz 100% sRGB with G-Sync | 24GB DDR5 RAM | 512GB PCIe SSD | FHD Camera| Backlit Keyboard | Wi-Fi 6 | Luna Grey English/Arabic Luna Grey English/Arabic Luna Grey,"52,811",3.9,4,"15.6""",,,,RTX 3050,https://www.noon.com/egypt-en/upgraded-version-lenovo-loq-15irx9-gaming-laptop-with-la1-ai-chip-nvidia-geforce-rtx-3050-6gb-intel-13th-gen-i7-13650hx-15-6-inch-fhd-ips-144hz-100-srgb-with-g-sync-24gb-ddr5-ram-512gb-pcie-ssd-fhd-camera-backlit-keyboard-wi-fi-6-luna-grey-english-ar/N70203424V/p/?o=c6cb732eb3c9e3cc,https://f.nooncdn.com/p/pnsku/N70203424V/45/_/1755439060/45ea06eb-ab63-4f89-afda-2d7774ce15b2.jpg?width=800,Noon
"DELL Latitude 5520 (Upgraded Version) Laptop With 15.6-Inch Display, Core i5-1135G7 Processor/4GB RAM/256GB SSD/Intel Iris XE Graphics/DOS(No Windows) Arabic Silver Arabic Silver","28,803",,,"15.6""",,4GB,256GB SSD,,https://www.noon.com/egypt-en/latitude-5520-upgraded-version-laptop-with-15-6-inch-display-core-i5-1135g7-processor-4gb-ram-256gb-ssd-intel-iris-xe-graphics-dos-no-windows-arabic-silver-arabic-silver/N53380967A/p/?o=d9475c550c07120f,https://f.nooncdn.com/p/v1675414845/N53380967A_3.jpg?width=800,Noon
ASUS ROG Flow Z13 Gaming (2025) Laptop – AMD Ryzen AI MAX+ 395 13.4inch 2.5K 1TB SSD 32GB RAM Shared AMD Radeon Graphics Windows 11 Home English/Arabic Black,"122,580",,,"13.4""",,32GB,1TB SSD,,https://www.noon.com/egypt-en/rog-flow-z13-gaming-2025-laptop-amd-ryzen-ai-max-395-13-4inch-2-5k-1tb-ssd-32gb-ram-shared-amd-radeon-graphics-windows-11-home-english-arabic-black/N70286334V/p/?o=ff207cdb20fbfaba,https://f.nooncdn.com/p/pnsku/N70286334V/45/_/1770900128/cc6f30d0-0b8a-4afb-ae5c-2792bd83ef0c.jpg?width=800,Noon
"Lenovo LOQ Gaming Laptop With 15.6 Inch Full HD(1920X1080) Display 144Hz, Intel Core i7-14700HX Processor/24GB RAM DDR5/512GB SSD/8GB NVIDIA GeForce RTX 5060 Graphics/Windows 11 Home/ English/Arabic Luna Grey","71,770",4.0,1,"15.6""",Intel Core i7-14700HX Processor,24GB,512GB SSD,RTX 5060,https://www.noon.com/egypt-en/loq-gaming-laptop-with-15-6-inch-full-hd-1920x1080-display-144hz-intel-core-i7-14700hx-processor-24gb-ram-ddr5-512gb-ssd-8gb-nvidia-geforce-rtx-5060-graphics-windows-11-home-english-arabic-luna-grey/N70219726V/p/?o=b7aaa3f27a2220ce,https://f.nooncdn.com/p/pnsku/N70219726V/45/_/1758549264/7f69e98b-54c1-4a70-a536-ad20fcf03aa9.jpg?width=800,Noon
"Lenovo IdeaPad Slim 3 15IRH8 (Upgraded Version) Laptop With 15.6-Inch FHD IPS Display, Core i5-13420H Processor/8GB RAM/512GB SSD/Intel UHD Graphics/Windows 11 English/Arabic Arctic Grey","30,108",3.8,3,"15.6""",,8GB,512GB SSD,Intel UHD,https://www.noon.com/egypt-en/ideapad-slim-3-15irh8-upgraded-version-laptop-with-15-6-inch-fhd-ips-display-core-i5-13420h-processor-8gb-ram-512gb-ssd-intel-uhd-graphics-windows-11-english-arabic-arctic-grey/N70152479V/p/?o=ed2f03b7238274cb,https://f.nooncdn.com/p/pnsku/N70152479V/45/_/1739775052/cf38b1de-af9b-41af-8896-8e4cf4a8ceb8.jpg?width=800,Noon
"Dell Latitude 3550 Laptop – 15.6"" FHD - Intel Core i5‑1335U - 8GB RAM - 512GB SSD - Iris Xe Graphics - DOS - Silver English silver","33,999",,,"15.6""",Intel Core i5,8GB,512GB SSD,,https://www.noon.com/egypt-en/dell-latitude-3550-laptop-15-6-fhd-intel-core-i5-1335u-8gb-ram-512gb-ssd-iris-xe-graphics-dos-silver-english-silver/N70250842V/p/?o=a345370c8d9db0bb,https://f.nooncdn.com/p/pnsku/N70250842V/45/_/1761224078/06239583-f8cf-41fd-8571-c4dc8f110bb5.jpg?width=800,Noon
HP VCTUS 15 FA1018NIA Laptop with 15.6 inch FHD / Intel Core i5-13500H / 16 GB RAM / 512 GB SSD / NVIDIA GeForce RTX 4050 6 GB / DOS/ English silver,"53,600",,,"15.6""",Intel Core i5-13500H,16GB,512 GB SSD,RTX 4050,https://www.noon.com/egypt-en/vctus-15-fa1018nia-laptop-with-15-6-inch-fhd-intel-core-i5-13500h-16-gb-ram-512-gb-ssd-nvidia-geforce-rtx-4050-6-gb-dos-english-silver/N70250138V/p/?o=f909f448324303bf,https://f.nooncdn.com/p/pnsku/N70250138V/45/_/1761145739/f62fede5-466e-4b11-a982-fd0aa15072b9.jpg?width=800,Noon
"Lenovo ThinkPad E15 Laptop With 15.6-Inch Display, Core i5 1135G7 Processer/8GB RAM/256GB SSD/2GB Nvidia Geforce Graphic Card English Black","31,500",,,"15.6""",,8GB,256GB SSD,,https://www.noon.com/egypt-en/thinkpad-e15-laptop-with-15-6-inch-display-core-i5-1135g7-processer-8gb-ram-256gb-ssd-2gb-nvidia-geforce-graphic-card-english-black/N53176978A/p/?o=c5316832f303920d,https://f.nooncdn.com/p/v1649916400/N53176978A_1.jpg?width=800,Noon
Lenovo Ideapad Gaming 3 15Ach6 Laptop with - 15.6 inch display Amd Ryzen 7-5800H 16GB Ram - 512GB Ssd - Nvidia Geforce Rtx 3050 4GB English/Arabic Shadow Black,"50,127",,,"15.6""",Ryzen 7-5800H 16GB Ram - 512GB Ssd - Nvidia Geforce Rtx 3050 4GB English,16GB,512GB Ssd,Rtx 3050,https://www.noon.com/egypt-en/ideapad-gaming-3-15ach6-laptop-with-15-6-inch-display-amd-ryzen-7-5800h-16gb-ram-512gb-ssd-nvidia-geforce-rtx-3050-4gb-english-arabic-shadow-black/N52488162A/p/?o=e99dff5624c89edf,https://f.nooncdn.com/p/v1666684507/N52488162A_1.jpg?width=800,Noon
"DELL Inspiron 7573 Convertible 2-In-1 Laptop With 15.6-Inch Display, Intel Core i5 Processor/8GB RAM/256GB SSD/Intel UHD Graphics 620 Windows 10 Silver","41,199",,,"15.6""",Intel Core i5 Processor,8GB,256GB SSD,Intel UHD,https://www.noon.com/egypt-en/inspiron-7573-convertible-2-in-1-laptop-with-15-6-inch-display-intel-core-i5-processor-8gb-ram-256gb-ssd-intel-uhd-graphics-620-windows-10-silver/N34935145A/p/?o=e5378312de703f0e,https://f.nooncdn.com/p/v1649242040/N34935145A_1.jpg?width=800,Noon
HP NB Victus Gaming 16–R1049 CORI7 14700HX /16G/1TBSSD/RTX4060/16.1 144HZ BLUE English/Arabic Blue,"79,886",,,,,,1TBSSD,RTX4060,https://www.noon.com/egypt-en/hp-nb-victus-gaming-16-r1049-cori7-14700hx-16g-1tbssd-rtx4060-16-1-144hz-blue-english-arabic-blue/N70108696V/p/?o=dd56a12b36b75f1e,https://f.nooncdn.com/p/pnsku/N70108696V/45/_/1725951326/d41f41b2-49d5-4aa1-9d2c-87bed3491dfa.jpg?width=800,Noon
"HP Victus 15-fa1043ne Gaming Laptop - 13th Intel i5-13500H 12-Cores, 6GB GDDR6 NVIDIA GeForce RTX 3050 Graphics, 8GB RAM, 512GB SSD, 15.6"" FHD (1920x1080) 144 Hz IPS, Backlit Keyboard - Mica Silver English/Arabic Mica Silver","44,229",,,"15.6""",,8GB,512GB SSD,RTX 3050,https://www.noon.com/egypt-en/victus-15-fa1043ne-gaming-laptop-13th-intel-i5-13500h-12-cores-6gb-gddr6-nvidia-geforce-rtx-3050-graphics-8gb-ram-512gb-ssd-15-6-fhd-1920x1080-144-hz-ips-backlit-keyboard-mica-silver-english-arabic-mica-silver/N70115279V/p/?o=ca84a8eb7a54befc,https://f.nooncdn.com/p/pnsku/N70115279V/45/_/1727423265/161beddb-5213-469d-9eb1-cfd6742a39e3.jpg?width=800,Noon
"Lenovo Thinkbook 15 G2 ITL Laptop With 15.6 Inch Full HD Display, Core i5-1135G7 Processor/8GB RAM/1TB HDD/2GB Nvidia GeForce MX450 Graphics/DOS (Without Windows) /International Version English/Arabic Grey","34,800",3.5,61,"15.6""",,8GB,1TB HDD,,https://www.noon.com/egypt-en/thinkbook-15-g2-itl-laptop-with-15-6-inch-full-hd-display-core-i5-1135g7-processor-8gb-ram-1tb-hdd-2gb-nvidia-geforce-mx450-graphics-dos-without-windows-international-version-english-arabic-grey/N50602377A/p/?o=b4b85bcc1f2bc12b,https://f.nooncdn.com/p/v1652696221/N50602377A_1.jpg?width=800,Noon
